fips,r_670,r_680,r_690,r_700,r_710,r_max,TO5_beta,TO7_beta,TO10_beta
49045,0.0521043481520432,0.0660231694330391,0.0822969271547498,0.0884619421520006,0.0700308539066629,0.0884619421520006,0.42,0.39,0.37
49047,0.0587375551303701,0.0695141037274488,0.0805197878400984,0.0862239203905242,0.0759246926933199,0.0862239203905242,0.41,0.38,0.36
49049,0.0484317185388952,0.0618447142318036,0.0794246641290471,0.0841173518106467,0.0635584654257574,0.0841173518106467,0.41,0.38,0.36
49051,0.0598259201137071,0.0752602039903403,0.0850389466095689,0.0731004721861675,0.0413062733615859,0.0850389466095689,0.41,0.38,0.36
49053,0.0452166498748198,0.0530559963383504,0.0643830874880932,0.0697195234037908,0.054467075012505,0.0697195234037908,0.38,0.35,0.33
49055,0.0210736222163543,0.0373441214956457,0.0512251700001803,0.0603983475180206,0.0440315129573835,0.0603983475180206,0.36,0.33,0.31
49057,0.052850322577663,0.0557466995667825,0.0606896533364747,0.0563636084810387,0.0382567949445825,0.0606896533364747,0.36,0.33,0.31
50001,0.0156407189592596,0.0151810483304657,0.0275473965225023,0.0376780794810225,0.0001122873723272,0.0376780794810225,0.32,0.29,0.27
50003,0.0179331609346968,0.0229770155315829,0.0437363298795863,0.0579715386303713,0.0508011131471537,0.0579715386303713,0.35,0.33,0.31
50005,0.0067707989210425,0.0100718372443852,0.0277131581581319,0.0418807723223005,-0.0029697304627698,0.0418807723223005,0.32,0.3,0.28
50007,0.0363307876995457,0.0381595724973108,0.0392618515038543,0.0313278178653639,-0.01770783875831,0.0392618515038543,0.32,0.29,0.28
50009,-0.004373069406863,0.0009119189225798,0.0257400863221527,0.0476424714452456,-0.0059953906021275,0.0476424714452456,0.33,0.31,0.29
50011,0.0246671482402148,0.0260702143121143,0.0323741421880448,0.0362780429993532,0.0237247226186349,0.0362780429993532,0.31,0.29,0.27
50013,0.0212146028861155,0.0238439339899121,0.0287544396191457,0.0344824077651298,0.021684114410103,0.0344824077651298,0.31,0.29,0.27
50015,0.021165686883759,0.0251161321656159,0.0456593762791671,0.0576368968668387,0.0580359819826673,0.0580359819826673,0.35,0.33,0.31
50017,0.0236780353171239,0.0273418556821539,0.0403331888415226,0.0506471497334997,0.0138574833630143,0.0506471497334997,0.34,0.31,0.3
50019,0.0137139703528565,0.0193965702281312,0.0380962745377621,0.0502755965670757,0.0067125676435188,0.0502755965670757,0.34,0.31,0.3
50021,0.0187902665265836,0.0224920213088147,0.0355043684436236,0.0429970522152109,0.0316701740810508,0.0429970522152109,0.33,0.3,0.28
50023,0.0337508594514618,0.0382531594869208,0.0449757045972195,0.0392259256517389,0.018453248865393,0.0449757045972195,0.33,0.3,0.29
50025,0.0238198752303644,0.0216765312729837,0.0283954281948002,0.0451967603254269,-0.015070149704537,0.0451967603254269,0.33,0.3,0.29
50027,0.0063617823395025,0.0057967746366089,0.0194893738987541,0.0394661340671339,-0.0107597207900309,0.0394661340671339,0.32,0.29,0.28
51001,0.0806102151153033,0.0896164108851907,0.0993678190776007,0.100913481374563,0.0790453722627495,0.100913481374563,0.45,0.42,0.4
51003,0.052632420330967,0.0553913228405943,0.0543889203122601,0.0421871491576323,0.0192275748080817,0.0553913228405943,0.35,0.32,0.3
51005,0.0358696875335081,0.039258925615439,0.0470579911164668,0.0576097263257898,0.0560820541731145,0.0576097263257898,0.35,0.33,0.31
51007,0.046326763205504,0.0530438140136004,0.0571333580140394,0.0548849907186754,0.0403606959078679,0.0571333580140394,0.35,0.33,0.31
51009,0.0497951784652385,0.05186150589638,0.0587945732597467,0.0610082031285548,0.0381799392268546,0.0610082031285548,0.36,0.33,0.31
51011,0.0346420174418375,0.0382334275859766,0.0480269649544925,0.0422481141003022,0.025383736429674,0.0480269649544925,0.34,0.31,0.29
51013,0.0723689114840202,0.0708003002996544,0.0602681346255404,0.0346852260239804,0.0549092873019458,0.0723689114840202,0.39,0.36,0.33
51015,0.0531481181770135,0.0563353345517428,0.0600077977604828,0.0581608333183263,0.0386363775237346,0.0600077977604828,0.36,0.33,0.31
51017,0.0420857106955517,0.0458995233126041,0.0498290308090719,0.0432857027174799,0.031872980084182,0.0498290308090719,0.34,0.31,0.29
51019,0.0434290765837439,0.0468483928242543,0.0532053459064047,0.0569031482824303,0.043076420498201,0.0569031482824303,0.35,0.33,0.31
51021,0.0572241261638528,0.0562988229147176,0.0602170056155912,0.057264063589287,0.0466243427450722,0.0602170056155912,0.36,0.33,0.31
51023,0.0384444500244291,0.0387045127611559,0.0433453281050941,0.0509287467824553,0.0452694653107468,0.0509287467824553,0.34,0.31,0.3
51025,0.0816718909251384,0.0617092955943709,0.0513214772820141,0.0433600412008294,0.0261647736611281,0.0816718909251384,0.4,0.38,0.35
51027,0.0314884624692406,0.0442069605296676,0.0538832564210835,0.0595083749134863,0.0553694482230234,0.0595083749134863,0.36,0.33,0.31
51029,0.0505577998752536,0.0459674157388018,0.0480449634535636,0.051295613445482,0.0420809109600022,0.051295613445482,0.34,0.31,0.3
51031,0.0334031646774111,0.0360470244056576,0.0428055410782924,0.043605501624756,0.0256121343477413,0.043605501624756,0.33,0.3,0.28
51033,0.0420886864682876,0.0500776724783514,0.0623795543483461,0.0631208644938046,0.0472465576626761,0.0631208644938046,0.37,0.34,0.32
51035,0.0284566821301715,0.0360616805826291,0.0485619489556288,0.0567694270710415,0.0542326630181853,0.0567694270710415,0.35,0.33,0.31
51036,0.0354248154596204,0.0560380436619094,0.0814365198895793,0.0859700778156589,0.0764081702403492,0.0859700778156589,0.41,0.38,0.36
51037,0.0465157305558148,0.0492385086725671,0.0545825271047406,0.0570153147144168,0.0367853609368794,0.0570153147144168,0.35,0.33,0.31
51041,0.0643031225813743,0.0689341184749001,0.0722774788536469,0.0605068756171192,0.0350424893148688,0.0722774788536469,0.38,0.36,0.33
51043,0.0428874961133317,0.0437025064106259,0.0571587054677956,0.0614560983503409,0.0348099557772841,0.0614560983503409,0.36,0.33,0.31
51045,0.0155901928643732,0.0306762142420143,0.0432599753900121,0.0483388710399179,0.0437688041571685,0.0483388710399179,0.34,0.31,0.29
51047,0.0490387163158671,0.0515685780608607,0.0550915364052791,0.0508594527260077,0.0413618821618598,0.0550915364052791,0.35,0.32,0.3
51049,0.0458123083282953,0.044455838752492,0.053650661447189,0.0575245884413171,0.0374263798615989,0.0575245884413171,0.35,0.33,0.31
51051,0.018003033772409,0.0294333050068785,0.0385818489784434,0.0415138875231422,0.0342917986047515,0.0415138875231422,0.32,0.3,0.28
51053,0.0578467410834679,0.0649424674670805,0.0652881827501898,0.058676927658893,0.0405039340015288,0.0652881827501898,0.37,0.34,0.32
51057,0.0676616369732593,0.082314792090597,0.103447106736215,0.105872312069791,0.094821506685449,0.105872312069791,0.46,0.43,0.41
51059,0.077812747037238,0.0812458608876713,0.0777594241486249,0.055075831978623,0.045634492656683,0.0812458608876713,0.4,0.37,0.35
51061,0.0525086106442304,0.058942923936043,0.0675795195562645,0.0549545030038836,0.0440678809500086,0.0675795195562645,0.38,0.35,0.33
51063,0.02746701109968,0.0272729680680474,0.0342726889905072,0.0452115963395434,0.0393764252303861,0.0452115963395434,0.33,0.3,0.29
51065,0.0353365546124177,0.0407558975821902,0.0448598599760133,0.0420563895367697,0.03750714730915,0.0448598599760133,0.33,0.3,0.29
51067,0.0342888986283056,0.0380220710665485,0.0487466592329914,0.0609225461166863,0.0559134909545144,0.0609225461166863,0.36,0.33,0.31
51069,0.040246415955329,0.0446416913134995,0.0594556262505612,0.0767942718927129,0.0648110772944071,0.0767942718927129,0.39,0.37,0.34
51071,0.0438801162225949,0.046173770497217,0.0482123387901,0.0515786111064234,0.0470064719402955,0.0515786111064234,0.34,0.32,0.3
51073,0.0712169624747404,0.077914898204749,0.0819272691368918,0.0811580066379687,0.0617248811876088,0.0819272691368918,0.41,0.38,0.35
51075,0.0385143333506693,0.0426635485246116,0.0435879486607203,0.0294486602401496,0.0105693844515811,0.0435879486607203,0.33,0.3,0.28
51077,0.0196434747461079,0.0274725603342428,0.0315004780909602,0.0443170802162347,0.052306600200872,0.052306600200872,0.34,0.32,0.3
51079,0.0483487036180423,0.0531308207774181,0.0572995018869823,0.0500799681441041,0.0284181585141617,0.0572995018869823,0.35,0.33,0.31
51081,0.101988859433912,0.107100058756477,0.110333159143159,0.103338523774406,0.0731515806146247,0.110333159143159,0.48,0.44,0.42
51083,0.0542092966423644,0.0588038556465626,0.0666944793500297,0.0745343787207391,0.0663301986356241,0.0745343787207391,0.39,0.36,0.34
51085,0.0532716029096058,0.0555146361042475,0.0593526826699039,0.0526060882936797,0.031035348524124,0.0593526826699039,0.36,0.33,0.31
51087,0.0652993966546416,0.0704854960505527,0.0761431574488768,0.0607740873476549,0.0344075684537151,0.0761431574488768,0.39,0.36,0.34
51089,0.0415436816695361,0.0472973094637732,0.0541405794520404,0.0569466660979364,0.0476886371954137,0.0569466660979364,0.35,0.33,0.31
51091,0.0354777413867464,0.0224579772140312,0.0215992196674063,0.0245233788275583,0.0068385165951987,0.0354777413867464,0.31,0.29,0.27
51093,0.0642534611137881,0.0661965565791392,0.0675900522060142,0.0587430894421039,0.0348408918283383,0.0675900522060142,0.38,0.35,0.33
51095,0.0670528457430511,0.07215475488535,0.0739754594233807,0.0612045742490539,0.0372158694518481,0.0739754594233807,0.39,0.36,0.34
51097,0.0633477844257738,0.0728950227457498,0.0882755806761149,0.0981036911790878,0.0778731661215614,0.0981036911790878,0.44,0.41,0.39
51099,0.0491012686249442,0.0586215237623517,0.0735170646366433,0.0752029316352255,0.0856499513419504,0.0856499513419504,0.41,0.38,0.36
51101,0.0381347361995235,0.0412373067743771,0.0466637482988051,0.0405004447182999,0.0205043251948883,0.0466637482988051,0.33,0.31,0.29
51103,0.0779942221852778,0.0802179810215918,0.0856413535905342,0.0834776231441078,0.0425233708438059,0.0856413535905342,0.41,0.38,0.36
51105,0.0416663551483814,0.0546344753969219,0.0611461616196706,0.064902388074685,0.0648026175293908,0.064902388074685,0.37,0.34,0.32
51107,0.0685018416474019,0.072689194175874,0.0731350724430742,0.059107766949363,0.0466075872332634,0.0731350724430742,0.39,0.36,0.34
51109,0.0365940810981306,0.0374277024905072,0.0393130020559586,0.032182374152103,0.0196561306415405,0.0393130020559586,0.32,0.29,0.28
51111,0.0591336383659731,0.061513644511123,0.0606264518162602,0.0616695598729878,0.0493506967756536,0.0616695598729878,0.36,0.34,0.31
51113,0.035991329290895,0.0360257462810013,0.0357146546469239,0.034464769265476,0.0251151824063108,0.0360257462810013,0.31,0.29,0.27
51115,0.0576528165725638,0.0621827621390242,0.0626165753397747,0.0554606392185081,0.0338838554099378,0.0626165753397747,0.36,0.34,0.32
51117,0.051163014972268,0.0543744688676059,0.0578688732412578,0.0547155095603051,0.0456901682915536,0.0578688732412578,0.35,0.33,0.31
51119,0.0560302129842891,0.0592534493463643,0.061170406366626,0.0618766713151633,0.0393181701225927,0.0618766713151633,0.36,0.34,0.31
51121,0.0487617806224617,0.0392622820423429,0.038471406670614,0.0339113023743637,0.0190576504627191,0.0487617806224617,0.34,0.31,0.29
51125,0.0469075454865829,0.0462141401934857,0.0567169254319164,0.0744592868395253,0.085286583059475,0.085286583059475,0.41,0.38,0.36
51127,0.0475485915529684,0.0483867006112698,0.0471600838059524,0.04045678969356,0.023931862069354,0.0483867006112698,0.34,0.31,0.29
51131,0.0798856518543159,0.0843260547562596,0.0881010577957027,0.0791113568103593,0.0500087279422932,0.0881010577957027,0.42,0.39,0.37
51133,0.0847013172441544,0.0948452267153983,0.122207990595754,0.113363346480716,0.0898261176376042,0.122207990595754,0.51,0.47,0.45
51135,0.0910506235882747,0.095993817012226,0.0964753275047227,0.0826560418791075,0.0319806776152407,0.0964753275047227,0.44,0.41,0.39
51137,0.0443919687898883,0.0480242774569299,0.047724940646114,0.0379544422066324,0.0222782321643987,0.0480242774569299,0.34,0.31,0.29
51139,0.0305769933170758,0.0302954842299178,0.0310296377208144,0.0412171900528487,0.0371101626290143,0.0412171900528487,0.32,0.3,0.28
51141,0.027668110684089,0.0310131529230968,0.0371582484903546,0.0395956946900403,0.0336648694357627,0.0395956946900403,0.32,0.29,0.28
51143,0.049501483399364,0.0517802733020253,0.0542518979653296,0.054292124519888,0.035092738058301,0.054292124519888,0.35,0.32,0.3
51145,0.0499182499104157,0.0518263610997909,0.0575124803855604,0.0589602091146095,0.0479882453762737,0.0589602091146095,0.36,0.33,0.31
51147,0.067628605845046,0.06867971259704,0.0736655547530617,0.0724941931218313,0.0366998305499369,0.0736655547530617,0.39,0.36,0.34
51149,0.058543968966217,0.0617236602442357,0.0625143178612529,0.0586623625355198,0.0515749605568013,0.0625143178612529,0.36,0.34,0.32
51153,0.0757140786935779,0.0790794267534479,0.0785762820375325,0.0570191166132194,0.0421047304334485,0.0790794267534479,0.4,0.37,0.35
51155,0.0375961406156582,0.0406795168160152,0.045554393189333,0.046191032912509,0.033670408566908,0.046191032912509,0.33,0.31,0.29
51157,0.0352002630596537,0.0434290615179662,0.0515243896294231,0.0525915833421907,0.0621384696817707,0.0621384696817707,0.36,0.34,0.32
51159,0.0745639783015743,0.0794388048532306,0.0986865745258196,0.103147085033621,0.0763039357861373,0.103147085033621,0.46,0.42,0.4
51161,0.046283305303718,0.0534602092188787,0.0678004261948251,0.0741839681484098,0.0565435479219556,0.0741839681484098,0.39,0.36,0.34
51163,0.0330287998888902,0.0423410574899426,0.0527473631353216,0.0667935029639384,0.0624886334735225,0.0667935029639384,0.37,0.35,0.32
51165,0.0417830400850191,0.0425254008582626,0.0521964824535188,0.0634640266244614,0.0506805685105843,0.0634640266244614,0.37,0.34,0.32
51167,0.0263110761169657,0.0296860494551571,0.0369935294172763,0.05123825168224,0.0602486750369345,0.0602486750369345,0.36,0.33,0.31
51169,0.0325598660140629,0.0386902316409044,0.0473116655887868,0.0489716632445363,0.0427579653853957,0.0489716632445363,0.34,0.31,0.29
51171,0.0345412476204548,0.0355258405470073,0.042135059291125,0.050754485232526,0.0377438075582156,0.050754485232526,0.34,0.31,0.3
51173,0.0359955471802154,0.0410687545570211,0.0483756773628113,0.053250827942985,0.0512109783122935,0.053250827942985,0.35,0.32,0.3
51175,0.05998497229433,0.0696894482389519,0.0886225126276304,0.084317226805181,0.0608767884509156,0.0886225126276304,0.42,0.39,0.37
51177,0.0533498214753776,0.0611814205104263,0.0725729620525212,0.0669520786793224,0.0611915937339488,0.0725729620525212,0.39,0.36,0.33
51179,0.0659923099908292,0.0705752947289256,0.0739760606018299,0.061815700832828,0.0516441380556504,0.0739760606018299,0.39,0.36,0.34
51181,0.08029183734432,0.0896850268746434,0.0927530540733691,0.0740474918673092,0.0487799183332687,0.0927530540733691,0.43,0.4,0.38
51183,0.0863877122486465,0.0881687947723313,0.097515018643609,0.0917702280957232,0.0716438792955232,0.097515018643609,0.44,0.41,0.39
51185,0.0256152545374623,0.029975816644855,0.033286692688774,0.0342445776515641,0.0421040352651872,0.0421040352651872,0.32,0.3,0.28
51187,0.0353028006271708,0.0403442264210906,0.0497712199322007,0.0624112471472141,0.0695935819400622,0.0695935819400622,0.38,0.35,0.33
51191,0.0299972672355696,0.033050820046759,0.046607905573067,0.0601697044484053,0.0554649740767885,0.0601697044484053,0.36,0.33,0.31
51193,0.0526705222180336,0.056864013806029,0.0605813779921708,0.0548200618849522,0.0338909484300688,0.0605813779921708,0.36,0.33,0.31
51195,0.0272656162599062,0.033072998091262,0.0385885382583923,0.0405525698330838,0.0388660560023569,0.0405525698330838,0.32,0.3,0.28
51197,0.0373949815169546,0.0423017181862213,0.0474965776986964,0.0467237528964961,0.0415492713580839,0.0474965776986964,0.33,0.31,0.29
51199,0.0611566065152814,0.063564593702559,0.0657915408870918,0.0560434465880234,0.038662587825064,0.0657915408870918,0.37,0.34,0.32
51510,0.0742837667507768,0.0725207377966529,0.0644237936419143,0.0515335283018544,0.0476912115991885,0.0742837667507768,0.39,0.36,0.34
51520,0.0383243096810343,0.0426129825747202,0.0536911869786992,0.0643117236964425,0.0597450603094816,0.0643117236964425,0.37,0.34,0.32
51530,0.0357933621650989,0.0464533061983768,0.064114018508608,0.0697948116136941,0.054655807706207,0.0697948116136941,0.38,0.35,0.33
51540,0.0612643051291709,0.0633921591707491,0.063561103667762,0.0537498083253143,0.0260760068431243,0.063561103667762,0.37,0.34,0.32
51550,0.073280004290227,0.0790045292988995,0.0833545862916311,0.0750309521479214,0.0474187122968499,0.0833545862916311,0.41,0.38,0.36
51570,0.0672488784917604,0.0710401666458679,0.0722934186120106,0.0552191038532349,0.027166654186988,0.0722934186120106,0.38,0.36,0.33
51580,0.0301092889393594,0.0338476542215421,0.0225168602530131,0.0127379605903955,0.0059485926809608,0.0338476542215421,0.31,0.28,0.27
51590,0.0674524451311697,0.0723169281221283,0.0766449778710585,0.0791919973082683,0.0509641270457276,0.0791919973082683,0.4,0.37,0.35
51595,0.0840819048138816,0.088559813108455,0.0888762219547228,0.0687057413947466,0.0372228057014668,0.0888762219547228,0.42,0.39,0.37
51600,0.0739413127675847,0.1056162576158,0.105569846529451,0.0849743694500755,0.0441253626707791,0.1056162576158,0.46,0.43,0.41
51610,0.0766032241460442,0.0820897948536837,0.0758850453354277,0.0574801335855624,0.0337555968785543,0.0820897948536837,0.41,0.38,0.35
51620,0.0731880223188272,0.0763122366963451,0.079981492141301,0.0731862372688877,0.0434965261423363,0.079981492141301,0.4,0.37,0.35
51630,0.0725469471576349,0.0799317460309547,0.086354871927555,0.0700510736213555,0.0412310674066956,0.086354871927555,0.42,0.38,0.36
51640,0.039584887988403,0.0470538652992813,0.0616043238594483,0.081661162014904,0.0698853238873162,0.081661162014904,0.4,0.38,0.35
51650,0.0845723100792753,0.0895504830298108,0.0915349716115769,0.0797525980338408,0.0515943297917283,0.0915349716115769,0.43,0.4,0.38
51660,0.0615600914804519,0.0655897226920916,0.0722044725614135,0.0750477878847791,0.0481656216654349,0.0750477878847791,0.39,0.36,0.34
51670,0.064722895731274,0.0673386605693765,0.0659776194177567,0.0532795636462527,0.0239793194851265,0.0673386605693765,0.37,0.35,0.33
51678,0.0695671372370238,0.0703828182659542,0.0734065331938498,0.0674428231433888,0.0570620422237046,0.0734065331938498,0.39,0.36,0.34
51680,0.0584871328405278,0.0599863344816829,0.0646675210870325,0.0534725221349989,0.0253064011688497,0.0646675210870325,0.37,0.34,0.32
51683,0.0692629222601055,0.0703960798881156,0.0660811775774228,0.0497504846279423,0.0385833183642905,0.0703960798881156,0.38,0.35,0.33
51685,0.157078985846854,0.161054125317038,0.169581685183956,0.0125784679505613,-0.0064418012337846,0.169581685183956,0.66,0.62,0.59
51690,0.0397268375373741,0.0507644926881215,0.0625992447316979,0.0772097368050192,0.0700384792175451,0.0772097368050192,0.4,0.37,0.34
51700,0.0778886184847188,0.0808915360706464,0.0820407152282818,0.0685917949462438,0.0379174423178839,0.0820407152282818,0.41,0.38,0.35
51710,0.0792146577160726,0.0846810160974842,0.0892930710538298,0.0786222832587322,0.0467582368990014,0.0892930710538298,0.42,0.39,0.37
51720,0.0344623211204742,0.0368579063013036,0.0418015213852668,0.0452268487981593,0.0392305467609224,0.0452268487981593,0.33,0.3,0.29
51730,0.0876593912216374,0.0945390776515203,0.102786961215226,0.0937804975370953,0.0934924861808603,0.102786961215226,0.45,0.42,0.4
51735,0.0731173871134084,0.0763531810055145,0.08767382564535,0.0866558081221134,0.0665305885724673,0.08767382564535,0.42,0.39,0.37
51740,0.0885704330314936,0.0987658094815669,0.104884425339239,0.093279339883184,0.0602905411501806,0.104884425339239,0.46,0.43,0.4
51750,0.049769795616895,0.0477111808581516,0.0521160270484212,0.0479544352675565,0.0300493822761743,0.0521160270484212,0.34,0.32,0.3
51760,0.0720688320272026,0.0774593502199819,0.0772713665558037,0.0575646620921377,0.0363631243232417,0.0774593502199819,0.4,0.37,0.34
51770,0.0504289266818121,0.0552308027074658,0.0628968037741789,0.0653792711699733,0.0472466258522481,0.0653792711699733,0.37,0.34,0.32
51775,0.0392731303494885,0.0435933323127267,0.0611386604495544,0.0748386096308023,0.0682310102379904,0.0748386096308023,0.39,0.36,0.34
51790,0.0465038778907643,0.0480609895695072,0.0546619620848804,0.0599751348832882,0.0539782849089657,0.0599751348832882,0.36,0.33,0.31
51800,0.0714139117092827,0.0735031280860436,0.0738682399236269,0.0637836368823803,0.0327361273799908,0.0738682399236269,0.39,0.36,0.34
51810,0.075226616549531,0.0796892589045758,0.0825352798110206,0.070743495352462,0.0420029785567246,0.0825352798110206,0.41,0.38,0.36
51820,0.0461791066573492,0.0479353863858322,0.0553395857165126,0.0600494240134342,0.0604600285070057,0.0604600285070057,0.36,0.33,0.31
51830,0.0265378458040427,0.0258637379040738,0.0256887517980057,0.02325705984815,0.0102602654209015,0.0265378458040427,0.3,0.27,0.26
51840,0.0571182894811172,0.0536928595868502,0.0668235725622756,0.0832800816474825,0.0652734989499354,0.0832800816474825,0.41,0.38,0.36
53001,0.0715395249426529,0.0799343140647773,0.087012822806829,0.0862122577475891,0.0667070136140646,0.087012822806829,0.42,0.39,0.37
53003,0.0366934517326565,0.0499488297706989,0.060692012999514,0.0667056790175492,0.0603136793706623,0.0667056790175492,0.37,0.35,0.32
53005,0.0740839779482383,0.0772983048986327,0.0824487247655767,0.0781652678542668,0.0651999988830888,0.0824487247655767,0.41,0.38,0.36
53007,0.0583786722093677,0.0658544073410982,0.0729254770803967,0.0700852205933215,0.0543725273350209,0.0729254770803967,0.39,0.36,0.34
53009,0.0639654145022587,0.0413655745745452,0.0378142295406713,0.0270524085683116,0.0083599690070097,0.0639654145022587,0.37,0.34,0.32
53011,0.0617847962829171,0.0733214645702108,0.0882553847190278,0.0921972922846039,0.0767655405643005,0.0921972922846039,0.43,0.4,0.38
53013,0.0228071008358638,0.0334970927378522,0.0421039644226535,0.0471960092250576,0.0484219604066146,0.0484219604066146,0.34,0.31,0.29
53015,0.0494216065464744,0.0524608758145012,0.057695004966234,0.0590968756020866,0.044897261396452,0.0590968756020866,0.36,0.33,0.31
53017,0.0573930831736485,0.070058913660597,0.0795307392415139,0.0780997003620115,0.0641722158431737,0.0795307392415139,0.4,0.37,0.35
53019,0.0492175771393168,0.0503087163649038,0.056308060250049,0.0750352839580374,0.0691926344215379,0.0750352839580374,0.39,0.36,0.34
53021,0.0836457736400549,0.0852967831084575,0.0894667469222794,0.0851136939381758,0.0728973883105212,0.0894667469222794,0.42,0.39,0.37
53023,0.031447908377883,0.0336841338627684,0.0494770458339158,0.0537771357827642,0.037219486111431,0.0537771357827642,0.35,0.32,0.3
53025,0.0599250021672963,0.0664097966600334,0.0747483080385498,0.0750617625857437,0.0612329449471936,0.0750617625857437,0.39,0.36,0.34
53027,0.0420024818855038,0.0461216972181048,0.0538738771112744,0.0539539529427838,0.0391631659675231,0.0539539529427838,0.35,0.32,0.3
53029,0.0605206539731145,0.0595292321263617,0.0613430799286571,0.0542205952844267,0.0323756314409924,0.0613430799286571,0.36,0.33,0.31
53031,0.0505804853102791,0.048039026126397,0.0483770901756648,0.0386011549169684,0.0179966760465809,0.0505804853102791,0.34,0.31,0.3
53033,0.0741563586345768,0.0510891962424648,0.0456366192315927,0.032645815524186,0.0137029316710814,0.0741563586345768,0.39,0.36,0.34
53035,0.0637699602222061,0.0617317712541667,0.0624676207034969,0.0549645052132999,0.0380703727039079,0.0637699602222061,0.37,0.34,0.32
53037,0.0506887589688568,0.05603096408875,0.0639027564368495,0.0590658252885993,0.0359980574297325,0.0639027564368495,0.37,0.34,0.32
53039,0.0439297033876224,0.0629124832861336,0.076194019256197,0.0786886890732226,0.0757317140547732,0.0786886890732226,0.4,0.37,0.35
53041,0.0407624496699221,0.0467928065025322,0.0556007519824731,0.0557029076183884,0.0430980360107617,0.0557029076183884,0.35,0.32,0.3
53043,0.0620080758157772,0.0681486502544978,0.0749331550572093,0.070734716574393,0.0509026014819887,0.0749331550572093,0.39,0.36,0.34
53045,0.054201265764405,0.0553251858866687,0.0600277783121932,0.0577141978545855,0.0383249602044177,0.0600277783121932,0.36,0.33,0.31
53047,0.0496040597690164,0.0720757520931858,0.0874168443339028,0.0945919367323564,0.0909257402699892,0.0945919367323564,0.44,0.4,0.38
53049,0.0560319416783231,0.0551271247044071,0.0589336098543202,0.0580159968695758,0.0439506507235312,0.0589336098543202,0.36,0.33,0.31
53051,0.0486244240760803,0.0678756956647693,0.0870560916825929,0.0973548148165623,0.0940880057685032,0.0973548148165623,0.44,0.41,0.39
53053,0.0547925909015243,0.0494133849036959,0.0467876122425467,0.035520969385412,0.0189438693389623,0.0547925909015243,0.35,0.32,0.3
53055,0.0464010721572795,0.0530477398587185,0.0565868183003766,0.0502337858356901,0.0267181937116123,0.0565868183003766,0.35,0.32,0.31
53057,0.0517443911023214,0.0490629127760759,0.050911537145603,0.0440222114291247,0.0246031338379701,0.0517443911023214,0.34,0.32,0.3
53059,0.0491750711043309,0.051611319685085,0.0591989341665935,0.060653631288694,0.0523114112815118,0.060653631288694,0.36,0.33,0.31
53061,0.0572763633489698,0.0566069236845037,0.0570307722663779,0.0479480238874441,0.0305140732926655,0.0572763633489698,0.35,0.33,0.31
53063,0.0589839052851521,0.068163528714098,0.0754752978223615,0.0726722255989524,0.0579908223704417,0.0754752978223615,0.39,0.36,0.34
53065,0.0403704678339912,0.0539001392923236,0.0653260582783056,0.076190581058407,0.0779526979765255,0.0779526979765255,0.4,0.37,0.35
53067,0.0515028158723231,0.0475639394615086,0.0457852559936909,0.0357800040729309,0.0213257007442887,0.0515028158723231,0.34,0.32,0.3
53069,0.049903341833983,0.0839980458597833,0.104627705722852,0.115793821476582,0.11744894139454,0.11744894139454,0.49,0.46,0.44
53071,0.0688133526375657,0.0759566924493393,0.0806955109903439,0.0780890576183052,0.0687665970019149,0.0806955109903439,0.4,0.37,0.35
53073,0.0527596573544801,0.0521379499674544,0.0549458944592539,0.0478694968676845,0.0274171894999859,0.0549458944592539,0.35,0.32,0.3
53075,0.0744443952449706,0.0936708064996145,0.106165893959822,0.109630854196015,0.105153375014033,0.109630854196015,0.47,0.44,0.42
53077,0.07217396669901,0.0778835640414347,0.0836129401904821,0.0799122772359881,0.0667338809250264,0.0836129401904821,0.41,0.38,0.36
54001,0.0348540110340693,0.0399659474278988,0.0477667353409147,0.0544981723294404,0.0536947864551379,0.0544981723294404,0.35,0.32,0.3
54003,0.048212339158073,0.0510818152469216,0.0602833263489626,0.0691176995233737,0.0298285251203431,0.0691176995233737,0.38,0.35,0.33
54005,0.0452880813616348,0.0523622402685707,0.0619431847541497,0.0690918048018393,0.0618056704307089,0.0690918048018393,0.38,0.35,0.33
54007,0.0287052077883476,0.0331800166989002,0.0434324704058893,0.0599129855370249,0.046988267149262,0.0599129855370249,0.36,0.33,0.31
54009,0.0274269001489345,0.0378150347391084,0.0627873189171284,0.0885938733632211,0.0612525464271684,0.0885938733632211,0.42,0.39,0.37
54011,0.0457486034432553,0.05023821591895,0.0580594884562114,0.0549662285923944,0.0324366275304531,0.0580594884562114,0.35,0.33,0.31
54013,0.0227972196084325,0.0266080179594453,0.032300176660018,0.0408707421867043,0.0357140308151606,0.0408707421867043,0.32,0.3,0.28
54015,0.022990938978225,0.0200978642288665,0.0205877799627703,0.03860277100335,0.0427556691425929,0.0427556691425929,0.33,0.3,0.28
54017,0.026205269739785,0.0383697039813785,0.0473956396739412,0.0591440263249714,0.0608559682199206,0.0608559682199206,0.36,0.33,0.31
54019,0.038290110354718,0.0410426413370934,0.0468408227713017,0.0531140005775742,0.0448609075212614,0.0531140005775742,0.35,0.32,0.3
54021,0.0272404183754209,0.0275802899897788,0.0311685949636713,0.0440190692531405,0.0722318818621978,0.0722318818621978,0.38,0.36,0.33
