process_method,method,run_id,flow_over_population,prevalence_peak,peak_day,remaining_flow_pct,epp,unrestricted_flow,unrestricted_peak,isolation_peak,epp_max
33,realtime_county_pchDextS_both,320,0.0,86303.0,211,0.0,-190.67999999999302,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,300,0.19946542714017831,108152.0,221,100.0,21658.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,301,0.1894502677739567,105944.0,228,94.97899986488221,19450.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,302,0.17945688041099267,104304.0,221,89.96891490617858,17810.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,303,0.16942566195019768,104369.0,229,84.93986370436537,17875.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,304,0.15948824985224339,100496.0,221,79.95784138579556,14002.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,305,0.14954299910223864,99159.0,222,74.9718892372984,12665.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,306,0.13947173628679213,97256.0,226,69.9227621981706,10762.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,307,0.1296498750863202,94573.0,226,64.99867016814204,8079.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,308,0.1196136466082482,93679.0,227,59.967107244197926,7185.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,309,0.10969325029287465,91680.0,219,54.99361561830237,5186.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,310,0.0994541606998636,90190.0,217,49.86035030019021,3696.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,311,0.08902095181464008,89066.0,218,44.62976521343662,2572.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,312,0.07976123490470931,87370.0,216,39.98749860979943,876.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,313,0.0698009211200321,88113.0,210,34.99399475929135,1619.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,314,0.059002030745024775,87398.0,214,29.58007890939412,904.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,315,0.04977927275398005,86169.0,211,24.956341290662202,-324.679999999993,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,316,0.03983869025384136,88008.0,214,19.97272952261743,1514.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,317,0.029911229181712972,87339.0,208,14.995696051472748,845.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,318,0.019024587088823146,86390.0,207,9.537786754119168,-103.67999999999302,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,319,0.00990006834050111,86091.0,209,4.9633003986919695,-402.679999999993,0.19946542714017831,108152.0,86493.68,21658.320000000007
33,realtime_county_rt_both,320,0.0,86303.0,211,0.0,-190.67999999999302,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,300,0.1298605229751935,98060.0,204,65.10427638366193,11566.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,301,0.12336749682643669,98379.0,211,61.84906256448027,11885.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,302,0.11687447067767465,98844.0,211,58.593848745295986,12350.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,303,0.1103814445289161,99978.0,209,55.33863492611345,13484.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
40,linear,304,0.10388841838015678,97504.0,212,52.08342110693054,11010.320000000007,0.19946542714017831,108152.0,86493.68,21658.320000000007
